"FileName","FullPath","SizeKB","Reason"
"WEU8SVBQ__Diapositiva308.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WEU8SVBQ__Diapositiva308.JPG","68.8","Could not parse NFT number from filename"
"WEV9C7Z7__Diapositiva224.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WEV9C7Z7__Diapositiva224.JPG","52.8","Could not parse NFT number from filename"
"WF8YASZH__Diapositiva711.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WF8YASZH__Diapositiva711.JPG","104.9","Could not parse NFT number from filename"
"WFHSXPIC__Diapositiva856.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WFHSXPIC__Diapositiva856.JPG","133.6","Could not parse NFT number from filename"
"WFKEGQIN__Diapositiva741.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WFKEGQIN__Diapositiva741.JPG","66.4","Could not parse NFT number from filename"
"WFLEY3PH__Diapositiva738.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WFLEY3PH__Diapositiva738.JPG","118.3","Could not parse NFT number from filename"
"WFXRHL2X__Diapositiva201.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WFXRHL2X__Diapositiva201.JPG","111","Could not parse NFT number from filename"
"WG6RJIWV__Diapositiva832.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WG6RJIWV__Diapositiva832.JPG","120.9","Could not parse NFT number from filename"
"WGAMAFTR__Diapositiva809.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WGAMAFTR__Diapositiva809.JPG","127.2","Could not parse NFT number from filename"
"WGAXRV3H__Diapositiva119.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WGAXRV3H__Diapositiva119.JPG","66","Could not parse NFT number from filename"
"WGK5KUUN__Diapositiva853.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WGK5KUUN__Diapositiva853.JPG","83.9","Could not parse NFT number from filename"
"WH8AWHSU__Diapositiva999.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WH8AWHSU__Diapositiva999.JPG","69.8","Could not parse NFT number from filename"
"WHDCUQYC__Diapositiva134.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WHDCUQYC__Diapositiva134.JPG","134.2","Could not parse NFT number from filename"
"WHNFN37B__Diapositiva626.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WHNFN37B__Diapositiva626.JPG","141.2","Could not parse NFT number from filename"
"WHVJ8F3C__Diapositiva851.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WHVJ8F3C__Diapositiva851.JPG","136.6","Could not parse NFT number from filename"
"WHYWIBJJ__Diapositiva449.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WHYWIBJJ__Diapositiva449.JPG","114.2","Could not parse NFT number from filename"
"WI2EGAKU__Diapositiva33.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WI2EGAKU__Diapositiva33.JPG","69.8","Could not parse NFT number from filename"
"WIDKWZ4Q__Diapositiva233.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WIDKWZ4Q__Diapositiva233.JPG","142.3","Could not parse NFT number from filename"
"WJ4SYCZJ__Diapositiva959.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WJ4SYCZJ__Diapositiva959.JPG","125","Could not parse NFT number from filename"
"WJ63YLNA__Diapositiva249.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WJ63YLNA__Diapositiva249.JPG","102.7","Could not parse NFT number from filename"
"WJAJSLTX__Diapositiva618.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WJAJSLTX__Diapositiva618.JPG","70.4","Could not parse NFT number from filename"
"WJJ8UX4U__Diapositiva942.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WJJ8UX4U__Diapositiva942.JPG","116.1","Could not parse NFT number from filename"
"WJNF4ALQ__Diapositiva310.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WJNF4ALQ__Diapositiva310.JPG","89.7","Could not parse NFT number from filename"
"WK8XXVJ2__Diapositiva263.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WK8XXVJ2__Diapositiva263.JPG","121","Could not parse NFT number from filename"
"WKFXRHNR__Diapositiva920.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WKFXRHNR__Diapositiva920.JPG","95.8","Could not parse NFT number from filename"
"WKMLC3MT__Diapositiva66.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WKMLC3MT__Diapositiva66.JPG","194.6","Could not parse NFT number from filename"
"WKUKCGID__Diapositiva739.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WKUKCGID__Diapositiva739.JPG","66.8","Could not parse NFT number from filename"
"WLJIF5XP__Diapositiva937.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WLJIF5XP__Diapositiva937.JPG","129.8","Could not parse NFT number from filename"
"WLLEGSHK__Diapositiva507.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WLLEGSHK__Diapositiva507.JPG","125.4","Could not parse NFT number from filename"
"WLMIWE7Y__Diapositiva983.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WLMIWE7Y__Diapositiva983.JPG","73.2","Could not parse NFT number from filename"
"WM62FV24__Diapositiva400.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WM62FV24__Diapositiva400.JPG","67","Could not parse NFT number from filename"
"WME448HN__Diapositiva797.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WME448HN__Diapositiva797.JPG","129.2","Could not parse NFT number from filename"
"WNS58TSA__Diapositiva619.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WNS58TSA__Diapositiva619.JPG","131.6","Could not parse NFT number from filename"
"WPC82DV7__Diapositiva164.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WPC82DV7__Diapositiva164.JPG","52.4","Could not parse NFT number from filename"
"WQCWBVE4__Diapositiva3.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WQCWBVE4__Diapositiva3.JPG","120.6","Could not parse NFT number from filename"
"WQKMY8VZ__Diapositiva298.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WQKMY8VZ__Diapositiva298.JPG","54.4","Could not parse NFT number from filename"
"WQMBYE3J__Diapositiva678.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WQMBYE3J__Diapositiva678.JPG","32.1","Could not parse NFT number from filename"
"WSBR69ZP__Diapositiva722.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WSBR69ZP__Diapositiva722.JPG","75.7","Could not parse NFT number from filename"
"WSLXITL6__Diapositiva260.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WSLXITL6__Diapositiva260.JPG","90.4","Could not parse NFT number from filename"
"WTKHT7K7__Diapositiva973.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WTKHT7K7__Diapositiva973.JPG","87.7","Could not parse NFT number from filename"
"WTSUEVWM__Diapositiva187.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WTSUEVWM__Diapositiva187.JPG","74.4","Could not parse NFT number from filename"
"WUUD5G5Q__Diapositiva565.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WUUD5G5Q__Diapositiva565.JPG","124.2","Could not parse NFT number from filename"
"WV97AARC__Diapositiva979.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WV97AARC__Diapositiva979.JPG","60.5","Could not parse NFT number from filename"
"WVEC6APM__Diapositiva253.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WVEC6APM__Diapositiva253.JPG","44","Could not parse NFT number from filename"
"WVMNTQHA__Diapositiva324.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WVMNTQHA__Diapositiva324.JPG","83.5","Could not parse NFT number from filename"
"WVSL2KZI__Diapositiva922.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WVSL2KZI__Diapositiva922.JPG","72.2","Could not parse NFT number from filename"
"WVX5MNBS__Diapositiva404.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WVX5MNBS__Diapositiva404.JPG","117.3","Could not parse NFT number from filename"
"WVXCDGT5__Diapositiva240.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WVXCDGT5__Diapositiva240.JPG","141.2","Could not parse NFT number from filename"
"WX4GTGG8__Diapositiva684.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WX4GTGG8__Diapositiva684.JPG","45.2","Could not parse NFT number from filename"
"WX7BURFA__Diapositiva333.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WX7BURFA__Diapositiva333.JPG","152.2","Could not parse NFT number from filename"
"WXHE5EPB__Diapositiva271.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WXHE5EPB__Diapositiva271.JPG","109.7","Could not parse NFT number from filename"
"WXL5A3AW__Diapositiva946.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WXL5A3AW__Diapositiva946.JPG","82.3","Could not parse NFT number from filename"
"WXU8PUH5__Diapositiva632.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WXU8PUH5__Diapositiva632.JPG","125","Could not parse NFT number from filename"
"WYHQZ7TW__Diapositiva618.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WYHQZ7TW__Diapositiva618.JPG","95","Could not parse NFT number from filename"
"WYI52BJ4__Diapositiva821.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WYI52BJ4__Diapositiva821.JPG","102.3","Could not parse NFT number from filename"
"WYK3NYQ4__Diapositiva671.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WYK3NYQ4__Diapositiva671.JPG","128.4","Could not parse NFT number from filename"
"WYYUEH95__Diapositiva541.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WYYUEH95__Diapositiva541.JPG","138.6","Could not parse NFT number from filename"
"WZ4FF2GK__Diapositiva811.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WZ4FF2GK__Diapositiva811.JPG","76.6","Could not parse NFT number from filename"
"WZAW7MMJ__Diapositiva780.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WZAW7MMJ__Diapositiva780.JPG","52.1","Could not parse NFT number from filename"
"WZGGURYM__Diapositiva626.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WZGGURYM__Diapositiva626.JPG","122.3","Could not parse NFT number from filename"
"X2WRCYB7__Diapositiva70.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X2WRCYB7__Diapositiva70.JPG","120.2","Could not parse NFT number from filename"
"X32VDDMQ__Diapositiva258.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X32VDDMQ__Diapositiva258.JPG","45.4","Could not parse NFT number from filename"
"X3DJEUML__Diapositiva918.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X3DJEUML__Diapositiva918.JPG","117.6","Could not parse NFT number from filename"
"X3VJL2K5__Diapositiva907.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X3VJL2K5__Diapositiva907.JPG","44.4","Could not parse NFT number from filename"
"X3ZKR5TL__Diapositiva674.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X3ZKR5TL__Diapositiva674.JPG","58.7","Could not parse NFT number from filename"
"X4B8GHWS__Diapositiva585.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X4B8GHWS__Diapositiva585.JPG","124.8","Could not parse NFT number from filename"
"X4ESEXQ3__Diapositiva370.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X4ESEXQ3__Diapositiva370.JPG","73.2","Could not parse NFT number from filename"
"X4LCHHWR__Diapositiva847.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X4LCHHWR__Diapositiva847.JPG","117.7","Could not parse NFT number from filename"
"X56UETRP__Diapositiva524.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X56UETRP__Diapositiva524.JPG","47.8","Could not parse NFT number from filename"
"X5PU4C4F__Diapositiva719.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X5PU4C4F__Diapositiva719.JPG","42.9","Could not parse NFT number from filename"
"X5YXKXRI__Diapositiva956.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X5YXKXRI__Diapositiva956.JPG","130.5","Could not parse NFT number from filename"
"X69VSVF5__Diapositiva929.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X69VSVF5__Diapositiva929.JPG","148.5","Could not parse NFT number from filename"
"X6I2QJ4W__Diapositiva397.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X6I2QJ4W__Diapositiva397.JPG","98.9","Could not parse NFT number from filename"
"X6MJ6CQQ__Diapositiva283.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X6MJ6CQQ__Diapositiva283.JPG","119.6","Could not parse NFT number from filename"
"X72FAQ53__Diapositiva117.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X72FAQ53__Diapositiva117.JPG","51.9","Could not parse NFT number from filename"
"X7KULS9X__Diapositiva503.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X7KULS9X__Diapositiva503.JPG","90.2","Could not parse NFT number from filename"
"X7LIGQLN__Diapositiva873.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X7LIGQLN__Diapositiva873.JPG","52.4","Could not parse NFT number from filename"
"X87N5E8E__Diapositiva445.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X87N5E8E__Diapositiva445.JPG","48.5","Could not parse NFT number from filename"
"X8BYBT39__Diapositiva664.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X8BYBT39__Diapositiva664.JPG","46.4","Could not parse NFT number from filename"
"X93SDDXQ__Diapositiva205.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X93SDDXQ__Diapositiva205.JPG","75.6","Could not parse NFT number from filename"
"X95JIYJ2__Diapositiva373.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X95JIYJ2__Diapositiva373.JPG","89.5","Could not parse NFT number from filename"
"X9GV9DBA__Diapositiva197.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X9GV9DBA__Diapositiva197.JPG","129.4","Could not parse NFT number from filename"
"X9ZHCY3J__Diapositiva417.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X9ZHCY3J__Diapositiva417.JPG","83","Could not parse NFT number from filename"
"XACFLXF6__Diapositiva431.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XACFLXF6__Diapositiva431.JPG","135.4","Could not parse NFT number from filename"
"XAMG4RK6__Diapositiva129.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XAMG4RK6__Diapositiva129.JPG","127.1","Could not parse NFT number from filename"
"XCAETJ8T__Diapositiva428.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XCAETJ8T__Diapositiva428.JPG","60.1","Could not parse NFT number from filename"
"XCIWZUX5__Diapositiva527.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XCIWZUX5__Diapositiva527.JPG","148.5","Could not parse NFT number from filename"
"XCM6DRUF__Diapositiva761.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XCM6DRUF__Diapositiva761.JPG","205.4","Could not parse NFT number from filename"
"XCRFLZDW__Diapositiva868.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XCRFLZDW__Diapositiva868.JPG","105.8","Could not parse NFT number from filename"
"XD3RIZRL__Diapositiva85.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XD3RIZRL__Diapositiva85.JPG","47.2","Could not parse NFT number from filename"
"XD4YBWWZ__Diapositiva746.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XD4YBWWZ__Diapositiva746.JPG","104.4","Could not parse NFT number from filename"
"XD6BHHSD__Diapositiva326.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XD6BHHSD__Diapositiva326.JPG","152.2","Could not parse NFT number from filename"
"XD9MBIGM__Diapositiva252.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XD9MBIGM__Diapositiva252.JPG","74.7","Could not parse NFT number from filename"
"XDIK3HPN__Diapositiva167.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XDIK3HPN__Diapositiva167.JPG","83.2","Could not parse NFT number from filename"
"XFAF666G__Diapositiva982.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XFAF666G__Diapositiva982.JPG","69.8","Could not parse NFT number from filename"
"XFDD35Q8__Diapositiva18.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XFDD35Q8__Diapositiva18.JPG","52.1","Could not parse NFT number from filename"
"XFNW7BGU__Diapositiva629.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XFNW7BGU__Diapositiva629.JPG","114.9","Could not parse NFT number from filename"
"XFTEJPC3__Diapositiva10.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XFTEJPC3__Diapositiva10.JPG","79","Could not parse NFT number from filename"
"XG3BJ7H5__Diapositiva169.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XG3BJ7H5__Diapositiva169.JPG","128.3","Could not parse NFT number from filename"
"XGKZI6TD__Diapositiva721.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XGKZI6TD__Diapositiva721.JPG","97.9","Could not parse NFT number from filename"
"XGNCGSEG__Diapositiva576.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XGNCGSEG__Diapositiva576.JPG","54.9","Could not parse NFT number from filename"
"XH3NJYN7__Diapositiva99.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XH3NJYN7__Diapositiva99.JPG","60.5","Could not parse NFT number from filename"
"XH4LDXNW__Diapositiva268.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XH4LDXNW__Diapositiva268.JPG","124.8","Could not parse NFT number from filename"
"XH59JB36__Diapositiva808.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XH59JB36__Diapositiva808.JPG","140.4","Could not parse NFT number from filename"
"XI8HLJHT__Diapositiva171.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XI8HLJHT__Diapositiva171.JPG","94.9","Could not parse NFT number from filename"
"XJPZPCVQ__Diapositiva520.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XJPZPCVQ__Diapositiva520.JPG","74.5","Could not parse NFT number from filename"
"XJQGXPHP__Diapositiva460.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XJQGXPHP__Diapositiva460.JPG","143.3","Could not parse NFT number from filename"
"XKPSZ6YZ__Diapositiva398.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XKPSZ6YZ__Diapositiva398.JPG","61","Could not parse NFT number from filename"
"XKSYGH9S__Diapositiva567.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XKSYGH9S__Diapositiva567.JPG","78.3","Could not parse NFT number from filename"
"XLIY6HCY__Diapositiva132.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XLIY6HCY__Diapositiva132.JPG","71","Could not parse NFT number from filename"
"XM5C3W8E__Diapositiva985.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XM5C3W8E__Diapositiva985.JPG","92.7","Could not parse NFT number from filename"
"XM8ZZK6L__Diapositiva221.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XM8ZZK6L__Diapositiva221.JPG","111.1","Could not parse NFT number from filename"
"XMXA9RQI__Diapositiva853.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XMXA9RQI__Diapositiva853.JPG","132.6","Could not parse NFT number from filename"
"XNXTNWJN__Diapositiva384.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XNXTNWJN__Diapositiva384.JPG","124.5","Could not parse NFT number from filename"
"XPD2FVFE__Diapositiva103.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XPD2FVFE__Diapositiva103.JPG","132","Could not parse NFT number from filename"
"XQ2D88MV__Diapositiva407.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XQ2D88MV__Diapositiva407.JPG","68.6","Could not parse NFT number from filename"
"XR8KBN9I__Diapositiva790.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XR8KBN9I__Diapositiva790.JPG","88.7","Could not parse NFT number from filename"
"XRHHMIGS__Diapositiva650.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XRHHMIGS__Diapositiva650.JPG","58.6","Could not parse NFT number from filename"
"XRPYX3SA__Diapositiva631.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XRPYX3SA__Diapositiva631.JPG","69.6","Could not parse NFT number from filename"
"XS3TP775__Diapositiva41.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XS3TP775__Diapositiva41.JPG","151.8","Could not parse NFT number from filename"
"XS8RZJUB__Diapositiva539.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XS8RZJUB__Diapositiva539.JPG","45.6","Could not parse NFT number from filename"
"XSA6TRBE__Diapositiva574.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XSA6TRBE__Diapositiva574.JPG","64.3","Could not parse NFT number from filename"
"XSC6P4S2__Diapositiva832.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XSC6P4S2__Diapositiva832.JPG","136.2","Could not parse NFT number from filename"
"XSMS49KU__Diapositiva958.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XSMS49KU__Diapositiva958.JPG","212.2","Could not parse NFT number from filename"
"XTCLKNGR__Diapositiva81.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XTCLKNGR__Diapositiva81.JPG","61.3","Could not parse NFT number from filename"
"XTIV6GGQ__Diapositiva120.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XTIV6GGQ__Diapositiva120.JPG","125.8","Could not parse NFT number from filename"
"XUEEWP6D__Diapositiva632.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XUEEWP6D__Diapositiva632.JPG","122.7","Could not parse NFT number from filename"
"XURRL3YB__Diapositiva412.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XURRL3YB__Diapositiva412.JPG","42.7","Could not parse NFT number from filename"
"XV2P3DMY__Diapositiva550.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XV2P3DMY__Diapositiva550.JPG","75.8","Could not parse NFT number from filename"
"XWC4Q24B__Diapositiva590.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XWC4Q24B__Diapositiva590.JPG","78.4","Could not parse NFT number from filename"
"XWCWVSYX__Diapositiva223.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XWCWVSYX__Diapositiva223.JPG","57.5","Could not parse NFT number from filename"
"XWKXQU6M__Diapositiva393.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XWKXQU6M__Diapositiva393.JPG","121","Could not parse NFT number from filename"
"XX8JDWD8__Diapositiva646.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XX8JDWD8__Diapositiva646.JPG","109.6","Could not parse NFT number from filename"
"XXXCXV3A__Diapositiva871.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XXXCXV3A__Diapositiva871.JPG","72.1","Could not parse NFT number from filename"
"XYC9BMNC__Diapositiva767.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XYC9BMNC__Diapositiva767.JPG","100.8","Could not parse NFT number from filename"
"XYECCMBN__Diapositiva76.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XYECCMBN__Diapositiva76.JPG","98.7","Could not parse NFT number from filename"
"XYJBEAIW__Diapositiva270.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XYJBEAIW__Diapositiva270.JPG","121.7","Could not parse NFT number from filename"
"Y2JQKF7F__Diapositiva296.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Y2JQKF7F__Diapositiva296.JPG","65","Could not parse NFT number from filename"
"Y3IAKM9Z__Diapositiva32.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Y3IAKM9Z__Diapositiva32.JPG","140.6","Could not parse NFT number from filename"
"Y3MU25PH__Diapositiva803.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Y3MU25PH__Diapositiva803.JPG","77.8","Could not parse NFT number from filename"
"Y3T2PJLX__Diapositiva516.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Y3T2PJLX__Diapositiva516.JPG","65.3","Could not parse NFT number from filename"
"Y3Z64GYD__Diapositiva142.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Y3Z64GYD__Diapositiva142.JPG","75.8","Could not parse NFT number from filename"
"Y45S4MGR__Diapositiva291.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Y45S4MGR__Diapositiva291.JPG","120.9","Could not parse NFT number from filename"
"Y4V2BQHX__Diapositiva387.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Y4V2BQHX__Diapositiva387.JPG","146.7","Could not parse NFT number from filename"
"Y56ISM8U__Diapositiva142.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Y56ISM8U__Diapositiva142.JPG","60","Could not parse NFT number from filename"
"Y5TKUDGT__Diapositiva622.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Y5TKUDGT__Diapositiva622.JPG","155.7","Could not parse NFT number from filename"
"Y69YAAPL__Diapositiva225.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Y69YAAPL__Diapositiva225.JPG","161.4","Could not parse NFT number from filename"
"Y6J3ZS7P__Diapositiva598.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Y6J3ZS7P__Diapositiva598.JPG","110","Could not parse NFT number from filename"
"Y6L8HY6E__Diapositiva589.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Y6L8HY6E__Diapositiva589.JPG","57.2","Could not parse NFT number from filename"
"Y8GLLMD2__Diapositiva591.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Y8GLLMD2__Diapositiva591.JPG","41.3","Could not parse NFT number from filename"
