"NFTNumber","DisplayTitle","FileName","FullPath","Extension","SizeKB","InExpectedRange"
"49","Light Cult Crypto Club #49","RJHVMWJW__Diapositiva49.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RJHVMWJW__Diapositiva49.JPG",".JPG","69.2","True"
"49","Light Cult Crypto Club #49","RKKZ2PR9__Diapositiva49.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RKKZ2PR9__Diapositiva49.JPG",".JPG","135.9","True"
"49","Light Cult Crypto Club #49","YZIUBWBG__Diapositiva49.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YZIUBWBG__Diapositiva49.JPG",".JPG","89.1","True"
"50","Light Cult Crypto Club #50","3GW7EU5S__Diapositiva50.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3GW7EU5S__Diapositiva50.JPG",".JPG","182.5","True"
"50","Light Cult Crypto Club #50","T9DXRGAL__Diapositiva50.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\T9DXRGAL__Diapositiva50.JPG",".JPG","69.4","True"
"50","Light Cult Crypto Club #50","TDLCNLJ9__Diapositiva50.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TDLCNLJ9__Diapositiva50.JPG",".JPG","111.9","True"
"51","Light Cult Crypto Club #51","D3MS7MHX__Diapositiva51.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\D3MS7MHX__Diapositiva51.JPG",".JPG","145.3","True"
"51","Light Cult Crypto Club #51","KLNMQGQZ__Diapositiva51.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KLNMQGQZ__Diapositiva51.JPG",".JPG","138.7","True"
"51","Light Cult Crypto Club #51","TX9F86NJ__Diapositiva51.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TX9F86NJ__Diapositiva51.JPG",".JPG","126.9","True"
"52","Light Cult Crypto Club #52","DQHS63G8__Diapositiva52.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DQHS63G8__Diapositiva52.JPG",".JPG","138.5","True"
"52","Light Cult Crypto Club #52","EZPDFIWL__Diapositiva52.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EZPDFIWL__Diapositiva52.JPG",".JPG","78.5","True"
"53","Light Cult Crypto Club #53","3ZIHZCZN__Diapositiva53.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3ZIHZCZN__Diapositiva53.JPG",".JPG","47.1","True"
"53","Light Cult Crypto Club #53","FXTUN9U7__Diapositiva53.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FXTUN9U7__Diapositiva53.JPG",".JPG","141.6","True"
"54","Light Cult Crypto Club #54","3IKFVH9M__Diapositiva54.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3IKFVH9M__Diapositiva54.JPG",".JPG","75.9","True"
"54","Light Cult Crypto Club #54","N5SLHPSV__Diapositiva54.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\N5SLHPSV__Diapositiva54.JPG",".JPG","124.5","True"
"54","Light Cult Crypto Club #54","V3GKXVE6__Diapositiva54.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\V3GKXVE6__Diapositiva54.JPG",".JPG","125.6","True"
"55","Light Cult Crypto Club #55","BMY6X3HF__Diapositiva55.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BMY6X3HF__Diapositiva55.JPG",".JPG","87.5","True"
"55","Light Cult Crypto Club #55","T8NIJM88__Diapositiva55.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\T8NIJM88__Diapositiva55.JPG",".JPG","73.5","True"
"55","Light Cult Crypto Club #55","YWZL6UPW__Diapositiva55.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YWZL6UPW__Diapositiva55.JPG",".JPG","56.1","True"
"56","Light Cult Crypto Club #56","AXIPRIPB__Diapositiva56.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AXIPRIPB__Diapositiva56.JPG",".JPG","158.9","True"
"56","Light Cult Crypto Club #56","DPSD2VNI__Diapositiva56.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DPSD2VNI__Diapositiva56.JPG",".JPG","100.2","True"
"56","Light Cult Crypto Club #56","RLYFDTLF__Diapositiva56.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RLYFDTLF__Diapositiva56.JPG",".JPG","78","True"
"57","Light Cult Crypto Club #57","4M64WLNZ__Diapositiva57.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4M64WLNZ__Diapositiva57.JPG",".JPG","120.5","True"
"57","Light Cult Crypto Club #57","IEXXQ82D__Diapositiva57.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IEXXQ82D__Diapositiva57.JPG",".JPG","83","True"
"57","Light Cult Crypto Club #57","SGCQVI8X__Diapositiva57.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SGCQVI8X__Diapositiva57.JPG",".JPG","71.5","True"
"58","Light Cult Crypto Club #58","E6KFHC6A__Diapositiva58.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\E6KFHC6A__Diapositiva58.JPG",".JPG","146.8","True"
"58","Light Cult Crypto Club #58","TSEBNAL8__Diapositiva58.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TSEBNAL8__Diapositiva58.JPG",".JPG","104.8","True"
"58","Light Cult Crypto Club #58","VH2ZVHFF__Diapositiva58.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VH2ZVHFF__Diapositiva58.JPG",".JPG","104.9","True"
"59","Light Cult Crypto Club #59","GGK95AVY__Diapositiva59.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\GGK95AVY__Diapositiva59.JPG",".JPG","98.9","True"
"59","Light Cult Crypto Club #59","KTH4WEJ5__Diapositiva59.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KTH4WEJ5__Diapositiva59.JPG",".JPG","82.9","True"
"59","Light Cult Crypto Club #59","QFHV7EUP__Diapositiva59.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QFHV7EUP__Diapositiva59.JPG",".JPG","123.1","True"
"60","Light Cult Crypto Club #60","JP8JQSFY__Diapositiva60.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JP8JQSFY__Diapositiva60.JPG",".JPG","72.9","True"
"60","Light Cult Crypto Club #60","PZGEFM9S__Diapositiva60.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PZGEFM9S__Diapositiva60.JPG",".JPG","125.1","True"
"60","Light Cult Crypto Club #60","VH32MSTT__Diapositiva60.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VH32MSTT__Diapositiva60.JPG",".JPG","128.7","True"
"61","Light Cult Crypto Club #61","F2V3Z3PY__Diapositiva61.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\F2V3Z3PY__Diapositiva61.JPG",".JPG","109.9","True"
"61","Light Cult Crypto Club #61","KBGBPSKB__Diapositiva61.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KBGBPSKB__Diapositiva61.JPG",".JPG","77.6","True"
"61","Light Cult Crypto Club #61","Z8AH84ZN__Diapositiva61.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Z8AH84ZN__Diapositiva61.JPG",".JPG","112.2","True"
"62","Light Cult Crypto Club #62","L24AGJDQ__Diapositiva62.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\L24AGJDQ__Diapositiva62.JPG",".JPG","120.9","True"
"62","Light Cult Crypto Club #62","RBQXZGVN__Diapositiva62.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RBQXZGVN__Diapositiva62.JPG",".JPG","140.9","True"
"62","Light Cult Crypto Club #62","SGZZH2NN__Diapositiva62.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SGZZH2NN__Diapositiva62.JPG",".JPG","55.1","True"
"63","Light Cult Crypto Club #63","4KH828PF__Diapositiva63.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4KH828PF__Diapositiva63.JPG",".JPG","140.8","True"
"63","Light Cult Crypto Club #63","97LQ5T3A__Diapositiva63.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\97LQ5T3A__Diapositiva63.JPG",".JPG","132.9","True"
"63","Light Cult Crypto Club #63","SHE3SAEM__Diapositiva63.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SHE3SAEM__Diapositiva63.JPG",".JPG","112.3","True"
"64","Light Cult Crypto Club #64","53I8PLPJ__Diapositiva64.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\53I8PLPJ__Diapositiva64.JPG",".JPG","89.5","True"
"64","Light Cult Crypto Club #64","F8GNDMTC__Diapositiva64.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\F8GNDMTC__Diapositiva64.JPG",".JPG","80.4","True"
"64","Light Cult Crypto Club #64","YYB6ZJQ8__Diapositiva64.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YYB6ZJQ8__Diapositiva64.JPG",".JPG","116.7","True"
"65","Light Cult Crypto Club #65","BFXIJ6QB__Diapositiva65.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BFXIJ6QB__Diapositiva65.JPG",".JPG","97","True"
"65","Light Cult Crypto Club #65","SEMFXR5E__Diapositiva65.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SEMFXR5E__Diapositiva65.JPG",".JPG","63.1","True"
"65","Light Cult Crypto Club #65","TIKLD9P2__Diapositiva65.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TIKLD9P2__Diapositiva65.JPG",".JPG","119.1","True"
"66","Light Cult Crypto Club #66","B945RFSY__Diapositiva66.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\B945RFSY__Diapositiva66.JPG",".JPG","72","True"
"66","Light Cult Crypto Club #66","KXMN25DY__Diapositiva66.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KXMN25DY__Diapositiva66.JPG",".JPG","127","True"
"66","Light Cult Crypto Club #66","WKMLC3MT__Diapositiva66.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WKMLC3MT__Diapositiva66.JPG",".JPG","194.6","True"
"67","Light Cult Crypto Club #67","DEBYS7SC__Diapositiva67.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DEBYS7SC__Diapositiva67.JPG",".JPG","88.4","True"
"67","Light Cult Crypto Club #67","KJIEVCNE__Diapositiva67.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KJIEVCNE__Diapositiva67.JPG",".JPG","126","True"
"67","Light Cult Crypto Club #67","VHG7UFZM__Diapositiva67.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VHG7UFZM__Diapositiva67.JPG",".JPG","111.8","True"
"68","Light Cult Crypto Club #68","8LQQ3T7R__Diapositiva68.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8LQQ3T7R__Diapositiva68.JPG",".JPG","40","True"
"68","Light Cult Crypto Club #68","EUT2J7BS__Diapositiva68.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EUT2J7BS__Diapositiva68.JPG",".JPG","59.7","True"
"68","Light Cult Crypto Club #68","QUA96YAK__Diapositiva68.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QUA96YAK__Diapositiva68.JPG",".JPG","142.5","True"
"69","Light Cult Crypto Club #69","I2TR9M9U__Diapositiva69.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\I2TR9M9U__Diapositiva69.JPG",".JPG","129.9","True"
"70","Light Cult Crypto Club #70","2CGCXDFQ__Diapositiva70.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2CGCXDFQ__Diapositiva70.JPG",".JPG","141","True"
"70","Light Cult Crypto Club #70","X2WRCYB7__Diapositiva70.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X2WRCYB7__Diapositiva70.JPG",".JPG","120.2","True"
"70","Light Cult Crypto Club #70","ZFHHAUW3__Diapositiva70.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZFHHAUW3__Diapositiva70.JPG",".JPG","64.6","True"
"71","Light Cult Crypto Club #71","4VECRXYS__Diapositiva71.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4VECRXYS__Diapositiva71.JPG",".JPG","113","True"
"71","Light Cult Crypto Club #71","AMKSN5LD__Diapositiva71.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AMKSN5LD__Diapositiva71.JPG",".JPG","93.7","True"
"71","Light Cult Crypto Club #71","FBIQEX7Y__Diapositiva71.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FBIQEX7Y__Diapositiva71.JPG",".JPG","58.6","True"
"72","Light Cult Crypto Club #72","4T5DBXUJ__Diapositiva72.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4T5DBXUJ__Diapositiva72.JPG",".JPG","137.6","True"
"72","Light Cult Crypto Club #72","HI9NWZB4__Diapositiva72.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HI9NWZB4__Diapositiva72.JPG",".JPG","104.6","True"
"72","Light Cult Crypto Club #72","VNQ9UD2V__Diapositiva72.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VNQ9UD2V__Diapositiva72.JPG",".JPG","92","True"
"73","Light Cult Crypto Club #73","AINP3D2W__Diapositiva73.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AINP3D2W__Diapositiva73.JPG",".JPG","98.3","True"
"73","Light Cult Crypto Club #73","DMB9Z2UW__Diapositiva73.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DMB9Z2UW__Diapositiva73.JPG",".JPG","138.3","True"
"73","Light Cult Crypto Club #73","HP5UGEZ6__Diapositiva73.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HP5UGEZ6__Diapositiva73.JPG",".JPG","150.3","True"
"74","Light Cult Crypto Club #74","2PAQGVMU__Diapositiva74.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2PAQGVMU__Diapositiva74.JPG",".JPG","123.8","True"
"74","Light Cult Crypto Club #74","2U68UA35__Diapositiva74.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2U68UA35__Diapositiva74.JPG",".JPG","101","True"
"75","Light Cult Crypto Club #75","4K6ESF87__Diapositiva75.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4K6ESF87__Diapositiva75.JPG",".JPG","137.1","True"
"75","Light Cult Crypto Club #75","KMD24P4Q__Diapositiva75.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KMD24P4Q__Diapositiva75.JPG",".JPG","145.3","True"
"76","Light Cult Crypto Club #76","U4FAHTF8__Diapositiva76.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\U4FAHTF8__Diapositiva76.JPG",".JPG","115.5","True"
"76","Light Cult Crypto Club #76","UTBQ6NP5__Diapositiva76.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UTBQ6NP5__Diapositiva76.JPG",".JPG","78.5","True"
"76","Light Cult Crypto Club #76","XYECCMBN__Diapositiva76.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XYECCMBN__Diapositiva76.JPG",".JPG","98.7","True"
"77","Light Cult Crypto Club #77","3CFHK5I4__Diapositiva77.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3CFHK5I4__Diapositiva77.JPG",".JPG","75.6","True"
"77","Light Cult Crypto Club #77","EPJR6RFG__Diapositiva77.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EPJR6RFG__Diapositiva77.JPG",".JPG","121.3","True"
"77","Light Cult Crypto Club #77","UZEPGJ3W__Diapositiva77.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UZEPGJ3W__Diapositiva77.JPG",".JPG","85.2","True"
"78","Light Cult Crypto Club #78","C8R2VIF3__Diapositiva78.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\C8R2VIF3__Diapositiva78.JPG",".JPG","128.1","True"
"78","Light Cult Crypto Club #78","LZPHE3LH__Diapositiva78.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LZPHE3LH__Diapositiva78.JPG",".JPG","37.8","True"
"78","Light Cult Crypto Club #78","NGISZADK__Diapositiva78.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NGISZADK__Diapositiva78.JPG",".JPG","111.9","True"
"79","Light Cult Crypto Club #79","HEYY5CDR__Diapositiva79.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HEYY5CDR__Diapositiva79.JPG",".JPG","121.8","True"
"79","Light Cult Crypto Club #79","MK9ILVM9__Diapositiva79.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MK9ILVM9__Diapositiva79.JPG",".JPG","67.8","True"
"79","Light Cult Crypto Club #79","MYFVDIF9__Diapositiva79.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MYFVDIF9__Diapositiva79.JPG",".JPG","117.1","True"
"80","Light Cult Crypto Club #80","4KBEDFEE__Diapositiva80.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4KBEDFEE__Diapositiva80.JPG",".JPG","51.7","True"
"80","Light Cult Crypto Club #80","5HKNT4G8__Diapositiva80.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5HKNT4G8__Diapositiva80.JPG",".JPG","62.3","True"
"80","Light Cult Crypto Club #80","SBQDN6LX__Diapositiva80.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SBQDN6LX__Diapositiva80.JPG",".JPG","65.1","True"
"81","Light Cult Crypto Club #81","BIPUJMRN__Diapositiva81.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BIPUJMRN__Diapositiva81.JPG",".JPG","134.5","True"
"81","Light Cult Crypto Club #81","M93P5LMZ__Diapositiva81.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\M93P5LMZ__Diapositiva81.JPG",".JPG","99.2","True"
"81","Light Cult Crypto Club #81","XTCLKNGR__Diapositiva81.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XTCLKNGR__Diapositiva81.JPG",".JPG","61.3","True"
"82","Light Cult Crypto Club #82","3ZZ3B3V8__Diapositiva82.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3ZZ3B3V8__Diapositiva82.JPG",".JPG","125.5","True"
"82","Light Cult Crypto Club #82","GZC9WHXP__Diapositiva82.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\GZC9WHXP__Diapositiva82.JPG",".JPG","47.8","True"
"82","Light Cult Crypto Club #82","YRR6EISA__Diapositiva82.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YRR6EISA__Diapositiva82.JPG",".JPG","118","True"
"83","Light Cult Crypto Club #83","GSDIW584__Diapositiva83.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\GSDIW584__Diapositiva83.JPG",".JPG","69.8","True"
"83","Light Cult Crypto Club #83","HSZJ32JM__Diapositiva83.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HSZJ32JM__Diapositiva83.JPG",".JPG","45.3","True"
"83","Light Cult Crypto Club #83","NLMEUEKM__Diapositiva83.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NLMEUEKM__Diapositiva83.JPG",".JPG","147.2","True"
"84","Light Cult Crypto Club #84","AYY653KQ__Diapositiva84.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AYY653KQ__Diapositiva84.JPG",".JPG","83.9","True"
"84","Light Cult Crypto Club #84","BB2QUJS4__Diapositiva84.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BB2QUJS4__Diapositiva84.JPG",".JPG","136","True"
"84","Light Cult Crypto Club #84","LEZHNFKZ__Diapositiva84.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LEZHNFKZ__Diapositiva84.JPG",".JPG","78.5","True"
"85","Light Cult Crypto Club #85","6EEI7DSD__Diapositiva85.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6EEI7DSD__Diapositiva85.JPG",".JPG","85.6","True"
"85","Light Cult Crypto Club #85","RSYINRYA__Diapositiva85.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RSYINRYA__Diapositiva85.JPG",".JPG","94.3","True"
"85","Light Cult Crypto Club #85","XD3RIZRL__Diapositiva85.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XD3RIZRL__Diapositiva85.JPG",".JPG","47.2","True"
"86","Light Cult Crypto Club #86","BK4FBFEB__Diapositiva86.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BK4FBFEB__Diapositiva86.JPG",".JPG","123.2","True"
"86","Light Cult Crypto Club #86","RRZGYSI6__Diapositiva86.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RRZGYSI6__Diapositiva86.JPG",".JPG","28.4","True"
"86","Light Cult Crypto Club #86","W7XD7L4F__Diapositiva86.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\W7XD7L4F__Diapositiva86.JPG",".JPG","124.6","True"
"87","Light Cult Crypto Club #87","8I8ST5JW__Diapositiva87.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8I8ST5JW__Diapositiva87.JPG",".JPG","105","True"
"87","Light Cult Crypto Club #87","ZRWLYGCW__Diapositiva87.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZRWLYGCW__Diapositiva87.JPG",".JPG","99.4","True"
"88","Light Cult Crypto Club #88","5JL7GSX3__Diapositiva88.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5JL7GSX3__Diapositiva88.JPG",".JPG","27.7","True"
"88","Light Cult Crypto Club #88","JXI74YGJ__Diapositiva88.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JXI74YGJ__Diapositiva88.JPG",".JPG","151.4","True"
"88","Light Cult Crypto Club #88","NLW7CDR2__Diapositiva88.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NLW7CDR2__Diapositiva88.JPG",".JPG","47.9","True"
"89","Light Cult Crypto Club #89","CCL4GSCK__Diapositiva89.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CCL4GSCK__Diapositiva89.JPG",".JPG","159.5","True"
"89","Light Cult Crypto Club #89","DZH3IY9B__Diapositiva89.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DZH3IY9B__Diapositiva89.JPG",".JPG","57.5","True"
"90","Light Cult Crypto Club #90","A4SGDAI9__Diapositiva90.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\A4SGDAI9__Diapositiva90.JPG",".JPG","120.9","True"
"90","Light Cult Crypto Club #90","PWFW492G__Diapositiva90.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PWFW492G__Diapositiva90.JPG",".JPG","44.8","True"
"91","Light Cult Crypto Club #91","EGMHA2JG__Diapositiva91.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EGMHA2JG__Diapositiva91.JPG",".JPG","73.3","True"
"91","Light Cult Crypto Club #91","KK7MUGX9__Diapositiva91.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KK7MUGX9__Diapositiva91.JPG",".JPG","149.1","True"
"91","Light Cult Crypto Club #91","NV26WE5A__Diapositiva91.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NV26WE5A__Diapositiva91.JPG",".JPG","122.2","True"
"92","Light Cult Crypto Club #92","JJUJFR53__Diapositiva92.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JJUJFR53__Diapositiva92.JPG",".JPG","50.9","True"
"92","Light Cult Crypto Club #92","RCDUCBA4__Diapositiva92.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RCDUCBA4__Diapositiva92.JPG",".JPG","54.5","True"
"93","Light Cult Crypto Club #93","434LXRCZ__Diapositiva93.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\434LXRCZ__Diapositiva93.JPG",".JPG","104","True"
"93","Light Cult Crypto Club #93","DNNLWHWQ__Diapositiva93.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DNNLWHWQ__Diapositiva93.JPG",".JPG","130","True"
"94","Light Cult Crypto Club #94","FEJ9KRT5__Diapositiva94.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FEJ9KRT5__Diapositiva94.JPG",".JPG","106.6","True"
"94","Light Cult Crypto Club #94","SJR3C3WK__Diapositiva94.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SJR3C3WK__Diapositiva94.JPG",".JPG","131.6","True"
"95","Light Cult Crypto Club #95","C442PBS6__Diapositiva95.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\C442PBS6__Diapositiva95.JPG",".JPG","113.8","True"
"95","Light Cult Crypto Club #95","ZQQP5U3M__Diapositiva95.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZQQP5U3M__Diapositiva95.JPG",".JPG","63.6","True"
"96","Light Cult Crypto Club #96","BERHNNYP__Diapositiva96.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BERHNNYP__Diapositiva96.JPG",".JPG","149.3","True"
"96","Light Cult Crypto Club #96","UGGW26C3__Diapositiva96.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UGGW26C3__Diapositiva96.JPG",".JPG","127.8","True"
"96","Light Cult Crypto Club #96","Z6Y6HNJV__Diapositiva96.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Z6Y6HNJV__Diapositiva96.JPG",".JPG","58.1","True"
"97","Light Cult Crypto Club #97","TZ5HEB9M__Diapositiva97.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TZ5HEB9M__Diapositiva97.JPG",".JPG","114.1","True"
"97","Light Cult Crypto Club #97","V7J8AI22__Diapositiva97.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\V7J8AI22__Diapositiva97.JPG",".JPG","90.8","True"
"98","Light Cult Crypto Club #98","8T2QLMIY__Diapositiva98.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8T2QLMIY__Diapositiva98.JPG",".JPG","46.4","True"
"98","Light Cult Crypto Club #98","9U782EQH__Diapositiva98.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9U782EQH__Diapositiva98.JPG",".JPG","133.3","True"
