"NFTNumber","DuplicateCountForNumber","FileName","FullPath","SizeKB"
"215","3","NFAWFX6H__Diapositiva215.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NFAWFX6H__Diapositiva215.JPG","149.3"
"216","3","795ZM5IZ__Diapositiva216.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\795ZM5IZ__Diapositiva216.JPG","125.3"
"216","3","P9EE3DPX__Diapositiva216.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\P9EE3DPX__Diapositiva216.JPG","37.7"
"216","3","ZWWMRQ8U__Diapositiva216.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZWWMRQ8U__Diapositiva216.JPG","49.8"
"217","3","6QKEXA23__Diapositiva217.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6QKEXA23__Diapositiva217.JPG","79.2"
"217","3","7M7MRYQX__Diapositiva217.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7M7MRYQX__Diapositiva217.JPG","77.2"
"217","3","KR7CCLRB__Diapositiva217.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KR7CCLRB__Diapositiva217.JPG","76.9"
"218","2","F5BEKCZ2__Diapositiva218.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\F5BEKCZ2__Diapositiva218.JPG","55.5"
"218","2","G7YR88DL__Diapositiva218.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\G7YR88DL__Diapositiva218.JPG","53.3"
"219","3","AM98B5AN__Diapositiva219.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AM98B5AN__Diapositiva219.JPG","56.6"
"219","3","FISYEPLG__Diapositiva219.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FISYEPLG__Diapositiva219.JPG","57.5"
"219","3","Z5IMD7A5__Diapositiva219.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Z5IMD7A5__Diapositiva219.JPG","116.2"
"220","3","BJ97A4RW__Diapositiva220.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BJ97A4RW__Diapositiva220.JPG","87.6"
"220","3","M53SA2IU__Diapositiva220.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\M53SA2IU__Diapositiva220.JPG","136"
"220","3","ZZNMP2EG__Diapositiva220.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZZNMP2EG__Diapositiva220.JPG","75.2"
"221","3","D44Q7F77__Diapositiva221.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\D44Q7F77__Diapositiva221.JPG","126"
"221","3","XM8ZZK6L__Diapositiva221.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XM8ZZK6L__Diapositiva221.JPG","111.1"
"221","3","YPGHZQ3T__Diapositiva221.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YPGHZQ3T__Diapositiva221.JPG","71.6"
"222","3","DUNH6JQD__Diapositiva222.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DUNH6JQD__Diapositiva222.JPG","87.9"
"222","3","YFHJ8JTT__Diapositiva222.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YFHJ8JTT__Diapositiva222.JPG","144.4"
"222","3","Z4NX9EFN__Diapositiva222.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Z4NX9EFN__Diapositiva222.JPG","128"
"223","3","JHVHHBU7__Diapositiva223.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JHVHHBU7__Diapositiva223.JPG","152.3"
"223","3","LD6E68LJ__Diapositiva223.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LD6E68LJ__Diapositiva223.JPG","137.2"
"223","3","XWCWVSYX__Diapositiva223.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XWCWVSYX__Diapositiva223.JPG","57.5"
"224","3","3QXFRKX2__Diapositiva224.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3QXFRKX2__Diapositiva224.JPG","88.8"
"224","3","IMMSUT7C__Diapositiva224.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IMMSUT7C__Diapositiva224.JPG","134.9"
"224","3","WEV9C7Z7__Diapositiva224.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WEV9C7Z7__Diapositiva224.JPG","52.8"
"225","3","HNX7KXRR__Diapositiva225.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HNX7KXRR__Diapositiva225.JPG","38.6"
"225","3","SHW3T2XR__Diapositiva225.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SHW3T2XR__Diapositiva225.JPG","135.5"
"225","3","Y69YAAPL__Diapositiva225.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Y69YAAPL__Diapositiva225.JPG","161.4"
"226","3","9NC6UP9E__Diapositiva226.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9NC6UP9E__Diapositiva226.JPG","97.9"
"226","3","DGL9B35C__Diapositiva226.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DGL9B35C__Diapositiva226.JPG","70.3"
"226","3","MY8HHIKW__Diapositiva226.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MY8HHIKW__Diapositiva226.JPG","48.6"
"227","3","JXLLS335__Diapositiva227.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JXLLS335__Diapositiva227.JPG","39.3"
"227","3","LEEZ93RP__Diapositiva227.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LEEZ93RP__Diapositiva227.JPG","82.9"
"227","3","UB38YTIP__Diapositiva227.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UB38YTIP__Diapositiva227.JPG","51.1"
"228","3","2BJZS2VH__Diapositiva228.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2BJZS2VH__Diapositiva228.JPG","107.8"
"228","3","9VPS7XCB__Diapositiva228.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9VPS7XCB__Diapositiva228.JPG","84.1"
"228","3","VYRCPP5V__Diapositiva228.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VYRCPP5V__Diapositiva228.JPG","166.4"
"229","3","JSXXLY38__Diapositiva229.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JSXXLY38__Diapositiva229.JPG","150.9"
"229","3","K4T2HUFB__Diapositiva229.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\K4T2HUFB__Diapositiva229.JPG","76.7"
"229","3","ZXVWTWUP__Diapositiva229.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZXVWTWUP__Diapositiva229.JPG","122.6"
"230","3","I8RSWZTL__Diapositiva230.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\I8RSWZTL__Diapositiva230.JPG","150.8"
"230","3","T352L4FA__Diapositiva230.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\T352L4FA__Diapositiva230.JPG","158.3"
"230","3","TIKA9F6L__Diapositiva230.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TIKA9F6L__Diapositiva230.JPG","128.6"
"231","3","7H3RSMGY__Diapositiva231.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7H3RSMGY__Diapositiva231.JPG","40.8"
"231","3","8IERC3MY__Diapositiva231.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8IERC3MY__Diapositiva231.JPG","52.2"
"231","3","YRHX4F3W__Diapositiva231.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YRHX4F3W__Diapositiva231.JPG","115.4"
"232","3","BBY28XXY__Diapositiva232.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BBY28XXY__Diapositiva232.JPG","124.7"
"232","3","EDL9MJF9__Diapositiva232.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EDL9MJF9__Diapositiva232.JPG","134.5"
"232","3","MP42ZH3A__Diapositiva232.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MP42ZH3A__Diapositiva232.JPG","91.4"
"233","3","KBLSLW6D__Diapositiva233.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KBLSLW6D__Diapositiva233.JPG","121.5"
"233","3","KSMYZA2V__Diapositiva233.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KSMYZA2V__Diapositiva233.JPG","139.4"
"233","3","WIDKWZ4Q__Diapositiva233.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WIDKWZ4Q__Diapositiva233.JPG","142.3"
"234","2","7KV3NEAP__Diapositiva234.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7KV3NEAP__Diapositiva234.JPG","131.8"
"234","2","JSEEAFNK__Diapositiva234.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JSEEAFNK__Diapositiva234.JPG","139.4"
"235","3","6BN2DID9__Diapositiva235.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6BN2DID9__Diapositiva235.JPG","134"
"235","3","I6D23I29__Diapositiva235.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\I6D23I29__Diapositiva235.JPG","42"
"235","3","W52NQCDJ__Diapositiva235.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\W52NQCDJ__Diapositiva235.JPG","116.1"
"236","3","33KW97UL__Diapositiva236.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\33KW97UL__Diapositiva236.JPG","123.9"
"236","3","RT8Z35V9__Diapositiva236.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RT8Z35V9__Diapositiva236.JPG","138.7"
"236","3","YX5JPHT5__Diapositiva236.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YX5JPHT5__Diapositiva236.JPG","65.9"
"237","3","3VTAIM7U__Diapositiva237.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3VTAIM7U__Diapositiva237.JPG","114"
"237","3","9IBA29BL__Diapositiva237.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9IBA29BL__Diapositiva237.JPG","68.6"
"237","3","QS9HCWAQ__Diapositiva237.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QS9HCWAQ__Diapositiva237.JPG","97.5"
"238","3","R46GJZWP__Diapositiva238.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\R46GJZWP__Diapositiva238.JPG","130.7"
"238","3","WENLRPYV__Diapositiva238.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WENLRPYV__Diapositiva238.JPG","98.4"
"238","3","ZDADU5BX__Diapositiva238.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZDADU5BX__Diapositiva238.JPG","74.8"
"239","3","4WJIGNG9__Diapositiva239.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4WJIGNG9__Diapositiva239.JPG","45"
"239","3","LG4NT5PI__Diapositiva239.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LG4NT5PI__Diapositiva239.JPG","72.6"
"239","3","PMYCG2IJ__Diapositiva239.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PMYCG2IJ__Diapositiva239.JPG","87.1"
"240","3","3F3T54WQ__Diapositiva240.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3F3T54WQ__Diapositiva240.JPG","51.1"
"240","3","N2MCXEKC__Diapositiva240.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\N2MCXEKC__Diapositiva240.JPG","49.3"
"240","3","WVXCDGT5__Diapositiva240.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WVXCDGT5__Diapositiva240.JPG","141.2"
"241","2","57ML3T7C__Diapositiva241.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\57ML3T7C__Diapositiva241.JPG","125.9"
"241","2","6U3Z59LE__Diapositiva241.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6U3Z59LE__Diapositiva241.JPG","95.9"
"242","3","AJIEWS53__Diapositiva242.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AJIEWS53__Diapositiva242.JPG","141.4"
"242","3","LXPKMBIB__Diapositiva242.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LXPKMBIB__Diapositiva242.JPG","57.3"
"242","3","VTN8B4NB__Diapositiva242.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VTN8B4NB__Diapositiva242.JPG","67"
"243","2","QKDNWU3B__Diapositiva243.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QKDNWU3B__Diapositiva243.JPG","163.1"
"243","2","W77Y35YG__Diapositiva243.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\W77Y35YG__Diapositiva243.JPG","125.3"
"244","2","AC3IFD86__Diapositiva244.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AC3IFD86__Diapositiva244.JPG","157.1"
"244","2","W2KM6MDM__Diapositiva244.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\W2KM6MDM__Diapositiva244.JPG","102.5"
"245","3","64BDY4XT__Diapositiva245.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\64BDY4XT__Diapositiva245.JPG","72.8"
"245","3","J5PXFIBE__Diapositiva245.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J5PXFIBE__Diapositiva245.JPG","138.4"
"245","3","LBWZ5ZSD__Diapositiva245.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LBWZ5ZSD__Diapositiva245.JPG","71.8"
"246","3","8DKWBJEL__Diapositiva246.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8DKWBJEL__Diapositiva246.JPG","133.8"
"246","3","P6IF73WX__Diapositiva246.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\P6IF73WX__Diapositiva246.JPG","97.8"
"246","3","W78N36CH__Diapositiva246.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\W78N36CH__Diapositiva246.JPG","143.7"
"247","3","EHV9M92N__Diapositiva247.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EHV9M92N__Diapositiva247.JPG","157.4"
"247","3","M2IGGFSW__Diapositiva247.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\M2IGGFSW__Diapositiva247.JPG","134.3"
"247","3","NXT3B6CL__Diapositiva247.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NXT3B6CL__Diapositiva247.JPG","91.2"
"248","2","EDN4S7WA__Diapositiva248.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EDN4S7WA__Diapositiva248.JPG","55.4"
"248","2","QJ24CVSH__Diapositiva248.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QJ24CVSH__Diapositiva248.JPG","71.5"
"249","2","BGXJWSED__Diapositiva249.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BGXJWSED__Diapositiva249.JPG","118.5"
"249","2","WJ63YLNA__Diapositiva249.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WJ63YLNA__Diapositiva249.JPG","102.7"
"250","3","63BSKCP9__Diapositiva250.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\63BSKCP9__Diapositiva250.JPG","148.4"
"250","3","PLID9R6N__Diapositiva250.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PLID9R6N__Diapositiva250.JPG","71.5"
"250","3","TF2TUXKX__Diapositiva250.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TF2TUXKX__Diapositiva250.JPG","134.8"
"251","3","3GMQA5KS__Diapositiva251.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3GMQA5KS__Diapositiva251.JPG","116.3"
"251","3","6YYKZ4XE__Diapositiva251.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6YYKZ4XE__Diapositiva251.JPG","116.7"
"251","3","8ZQWWQZH__Diapositiva251.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8ZQWWQZH__Diapositiva251.JPG","122.5"
"252","3","PPE55JCZ__Diapositiva252.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PPE55JCZ__Diapositiva252.JPG","123.3"
"252","3","QZJXMG9T__Diapositiva252.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QZJXMG9T__Diapositiva252.JPG","97.3"
"252","3","XD9MBIGM__Diapositiva252.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XD9MBIGM__Diapositiva252.JPG","74.7"
"253","3","55L423KR__Diapositiva253.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\55L423KR__Diapositiva253.JPG","145.6"
"253","3","IMIIFLDV__Diapositiva253.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IMIIFLDV__Diapositiva253.JPG","133.1"
"253","3","WVEC6APM__Diapositiva253.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WVEC6APM__Diapositiva253.JPG","44"
"254","3","2DVW9IDI__Diapositiva254.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2DVW9IDI__Diapositiva254.JPG","110"
"254","3","2RISXIDU__Diapositiva254.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2RISXIDU__Diapositiva254.JPG","162"
"254","3","CXBKJW7H__Diapositiva254.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CXBKJW7H__Diapositiva254.JPG","138.1"
"256","2","G5AQWDXY__Diapositiva256.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\G5AQWDXY__Diapositiva256.JPG","49.7"
"256","2","ZHZWKCH2__Diapositiva256.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZHZWKCH2__Diapositiva256.JPG","134.3"
"257","3","5M52KN36__Diapositiva257.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5M52KN36__Diapositiva257.JPG","71"
"257","3","7LTMTFLV__Diapositiva257.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7LTMTFLV__Diapositiva257.JPG","130.8"
"257","3","J7A6DPMQ__Diapositiva257.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J7A6DPMQ__Diapositiva257.JPG","139.6"
"258","3","EGNPY342__Diapositiva258.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EGNPY342__Diapositiva258.JPG","47.8"
"258","3","X32VDDMQ__Diapositiva258.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X32VDDMQ__Diapositiva258.JPG","45.4"
"258","3","ZLH47U73__Diapositiva258.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZLH47U73__Diapositiva258.JPG","114.2"
"259","3","IDB9GIQJ__Diapositiva259.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\IDB9GIQJ__Diapositiva259.JPG","117.9"
"259","3","L27NCAWR__Diapositiva259.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\L27NCAWR__Diapositiva259.JPG","48.4"
"259","3","NWZKUHSD__Diapositiva259.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NWZKUHSD__Diapositiva259.JPG","142.8"
"260","3","GEGAMEVC__Diapositiva260.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\GEGAMEVC__Diapositiva260.JPG","41.9"
"260","3","QPUHHU6Q__Diapositiva260.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QPUHHU6Q__Diapositiva260.JPG","131.8"
"260","3","WSLXITL6__Diapositiva260.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WSLXITL6__Diapositiva260.JPG","90.4"
"261","3","7M89IK6M__Diapositiva261.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7M89IK6M__Diapositiva261.JPG","126"
"261","3","G4T2QWJD__Diapositiva261.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\G4T2QWJD__Diapositiva261.JPG","124.4"
"261","3","ZR8HMHYI__Diapositiva261.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZR8HMHYI__Diapositiva261.JPG","51.5"
"262","3","9IV6J3E6__Diapositiva262.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9IV6J3E6__Diapositiva262.JPG","120.2"
"262","3","R9PKDPBQ__Diapositiva262.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\R9PKDPBQ__Diapositiva262.JPG","132.4"
"262","3","UIE72S8T__Diapositiva262.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UIE72S8T__Diapositiva262.JPG","46.4"
"263","3","5LLZKHVK__Diapositiva263.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5LLZKHVK__Diapositiva263.JPG","61.4"
"263","3","ECGS64WP__Diapositiva263.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ECGS64WP__Diapositiva263.JPG","44.5"
"263","3","WK8XXVJ2__Diapositiva263.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WK8XXVJ2__Diapositiva263.JPG","121"
"264","3","4CADIMWT__Diapositiva264.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4CADIMWT__Diapositiva264.JPG","75.7"
"264","3","MRXWDPH3__Diapositiva264.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MRXWDPH3__Diapositiva264.JPG","67.8"
"264","3","SM98H42X__Diapositiva264.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SM98H42X__Diapositiva264.JPG","42.6"
"265","2","KKP59T9L__Diapositiva265.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KKP59T9L__Diapositiva265.JPG","50.3"
"265","2","P5K7NCZR__Diapositiva265.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\P5K7NCZR__Diapositiva265.JPG","136.9"
"266","2","LIJRJ9E6__Diapositiva266.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LIJRJ9E6__Diapositiva266.JPG","73.4"
"266","2","Z39C2YQU__Diapositiva266.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Z39C2YQU__Diapositiva266.JPG","149.7"
"267","3","2RS54TPA__Diapositiva267.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2RS54TPA__Diapositiva267.JPG","187.1"
"267","3","MQ4LZQRL__Diapositiva267.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MQ4LZQRL__Diapositiva267.JPG","116.8"
"267","3","SA6IPSI7__Diapositiva267.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SA6IPSI7__Diapositiva267.JPG","68.1"
"268","3","22N76YQ7__Diapositiva268.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\22N76YQ7__Diapositiva268.JPG","65.5"
"268","3","66AMXA7V__Diapositiva268.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\66AMXA7V__Diapositiva268.JPG","54"
"268","3","XH4LDXNW__Diapositiva268.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XH4LDXNW__Diapositiva268.JPG","124.8"
"269","3","9C5HPV5A__Diapositiva269.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9C5HPV5A__Diapositiva269.JPG","80.4"
"269","3","Q8NRMXQM__Diapositiva269.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Q8NRMXQM__Diapositiva269.JPG","138.6"
"269","3","SVKCLN89__Diapositiva269.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SVKCLN89__Diapositiva269.JPG","185.4"
"270","3","4P8YK7T2__Diapositiva270.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4P8YK7T2__Diapositiva270.JPG","44.4"
"270","3","7C642SCG__Diapositiva270.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7C642SCG__Diapositiva270.JPG","226.9"
"270","3","XYJBEAIW__Diapositiva270.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XYJBEAIW__Diapositiva270.JPG","121.7"
"271","3","5FIPN5R6__Diapositiva271.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5FIPN5R6__Diapositiva271.JPG","202.1"
"271","3","HKJQPTSS__Diapositiva271.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HKJQPTSS__Diapositiva271.JPG","70.8"
"271","3","WXHE5EPB__Diapositiva271.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WXHE5EPB__Diapositiva271.JPG","109.7"
"272","3","985F5L2Y__Diapositiva272.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\985F5L2Y__Diapositiva272.JPG","58.2"
"272","3","ASLMK6YB__Diapositiva272.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ASLMK6YB__Diapositiva272.JPG","144.4"
"272","3","ZMYPIMCC__Diapositiva272.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZMYPIMCC__Diapositiva272.JPG","30.5"
"273","2","DM734796__Diapositiva273.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DM734796__Diapositiva273.JPG","81.7"
"273","2","G4JEJY4C__Diapositiva273.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\G4JEJY4C__Diapositiva273.JPG","117.6"
"274","3","4GHLE2SM__Diapositiva274.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4GHLE2SM__Diapositiva274.JPG","123.6"
"274","3","VELD5YDG__Diapositiva274.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VELD5YDG__Diapositiva274.JPG","131"
"274","3","ZIMNL6YH__Diapositiva274.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZIMNL6YH__Diapositiva274.JPG","80"
"275","3","4JDCG5RP__Diapositiva275.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4JDCG5RP__Diapositiva275.JPG","106.6"
"275","3","8AM87AY9__Diapositiva275.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8AM87AY9__Diapositiva275.JPG","128.1"
"275","3","F4FHWSZ7__Diapositiva275.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\F4FHWSZ7__Diapositiva275.JPG","64.6"
